a adir peso a	نزن ، سنگيني ، سنگ وزنه ، چيز سنگين ، سنگين کردن ، بار کردن
relamerse	لا ف زدن ، باليدن ، فخرکردن ، باتکبر راه رفتن ، بادکردن ، لا ف ، مباهات ، رجز خواندن ، نگاه از روي کينه و بغض ، نگاه عاشقانه و حاکي از علا قه ، نگاه حسرت اميز کردن ، خيره نگاه کردن ، ذاءقه ، مزه ، طعم ، چاشني ، ذوق ، رغبت ، اشتها ، مزه اوردن ، خوش مزه کردن ، با رغبت خوردن ، لذت بردن از
relampaguear	تلا لو ، تاباندن ، سبک کردن ، سبکبار کردن ، راحت کردن ، کاستن ، مثل برق درخشيدن ، درخشيدن ، روشن کردن ، تنوير فکر کردن
relatar	گزارش ، گزارش دادن
relativo	تطبيقي ، مقايسه اي ، نسبي ، تفضيلي (بطور اسم) ، درجه تفضيلي ، صفت تفضيلي ، منسوب ، نسبي ، وابسته ، خودي ، خويشاوند
relativo a	عطف به ، راجع به ، در موضوع
relato	شمردن ، حساب کردن ، محاسبه نمودن ، حساب پس دادن ، ذکر علت کردن ، دليل موجه اقامه کردن ، تخمين زدن ، دانستن ، نقل کردن(.n) حساب ، صورت حساب ، گزارش ، بيان علت ، سبب ، گزارش ، گزارش دادن
relevar	خلا ص کردن (از درد و رنج و عذاب) ، کمک کردن ، معاونت کردن ، تخفيف دادن ، تسلي دادن ، فرو نشاندن ، بر کنار کردن ، تغيير پست دادن ، برجستگي ، داشتن ، بر جسته ساختن ، ريدن
relevo	تعويض ، جانشيني ، علي البدلي ، کفالت
relieve	اسودگي ، راحتي ، فراغت ، ازادي ، اعانه ، کمک ، امداد ، رفع نگراني ، تسکين ، حجاري برجسته ، خط بر جسته ، بر جسته کاري ، تشفي ، ترميم ، اسايش خاطر ، گره گشايي ، جبران ، جانشين ، تسکيني
religin	کيش ، ايين ، دين ، مذهب
religioso	مذهبي ، راهبه ، تارک دنيا ، روحاني ، ديندار
reliquia	ترکه ، دارايي منقولي که بارث رسيده باشد ، اثر ، اثار مقدس ، عتيقه ، يادگار ، باستاني
rellenar	شکاف وسوراخ چيزي را گرفتن ، بتونه گيري کردن ، درز گرفتن ، اب بندي کردن
relleno	پرکردن ، پرشدگي (دندان) ، هرچيزيکه با ان چيزيرا پرکنند ، لفاف ، دوباره پرکردن ، بازپرسازي ، لا يي ، پرکني ، قيمه ، گيپا ، بوغلمه ، چاشني
reloj	زمان سنج ، تپش زمان سنجي ، ساعت ، پاييدن ، ديدبان ، پاسداري ، کشيک ، مدت کشيک ، ساعت جيبي و مچي ، ساعت ، مراقبت کردن ، مواظب بودن ، بر کسي نظارت کردن ، پاسداري کردن ، ساعت مچي
reloj de pulsera	ساعت مچي
relojero	ساعت ساز
reluciente	تابناک ، روشن ، درخشان ، تابان ، افتابي ، زرنگ ، باهوش
relucir	نور ضعيف ، پرتو اني ، سوسو ، تظاهر موقتي ، نور دادن ، سوسو زدن ، درخشيدن ، برق زدن ، جسته جسته برق زدن ، تابش ، تلا لو ، درخشندگي ، درخشش ، براق شدن ، برق زدن ، درخشيدن
relumbr	تلا لو ، تاباندن ، درخشندگي زياد ، روشنايي زننده ، تابش خيره کننده ، تشعشع ، خيره نگاه کردن ، درخشيدن ، برق زدن ، جسته جسته برق زدن
remachador	متمسک شونده ، قيچي کننده ، قاطع
remachar	محکم کردن ، ثابت کردن ، پرچ کردن ، قاطع ساختن ، گروه ، پرچ بودن (مثل سرميخ)
remache	خيره سري ، سرسختي ، لجاجت ، پرچ کردن ، پر چين کردن ، باميخ پرچ محکم کردن ، بهم ميخ زدن ، محکم کردن
remanente	باقي مانده ، بقيه ، اثر ، بقايا(درجمع) ، اثار
remanso	مرداب ، باريکه اب ، جاي دورافتاده
remar	قايق باريک وبدون بادبان وسکان ، قايق راني ، سطر ، رديف
rematar	حراج ، مزايده ، حراج کردن ، بمزايده گذاشتن
remedar	ميمون ، بوزينه ، رونوشت ، نسخه ، نسخه برداري ، نواي کسي را در اوردن ، تقليد کردن ، پيروي کردن ، کپيه کردن ، تقليد کردن ، مسخرگي کردن ، دست انداختن تقليدي
remedio	گزير ، علا ج ، دارو ، درمان ، ميزان ، چاره ، اصلا ح کردن ، جبران کردن ، درمان کردن
remendar	تعمير کردن ، مرمت کردن ، درست کردن ، رفو کردن ، بهبودي يافتن ، شفا دادن ، وصله ، وصله کردن ، سرهم کردن ، تعمير ، مرمت ، تعمير کردن
remero	پارو زن ، پارو زن مسابقات قايقراني
remesa	فرستادن پول ، پول ، پرداخت ، تاديه
remitente	فرستنده
remitir	بخشيدن ، امرزيدن ، معاف کردن ، فرو نشاندن ، پول رسانيدن ، وجه فرستادن
remo	پارو ، پارو زدن ، بيلچه ، پاروي پهن قايقراني ، پارو زدن ، با باله شنا حرکت کردن ، دست و پا زدن ، با دست نوازش کردن ، ور رفتن ، با چوب پهن کتک زدن
remocin	رفع ، ازاله
remojar	خيساندن ، خيس خوردن ، رسوخ کردن ، بوسيله مايع اشباع شدن ، غوطه دادن ، در اب فرو بردن ، عمل خيساندن ، خيس خوري ، غوطه ، غوطه وري ، غسل
remolacha	چغندر
remolcar	کشاندن ، چيز سنگيني که روي زمين کشيده ميشود ، کشيدن ، بزور کشيدن ، سخت کشيدن ، لا روبي کردن ، کاويدن ، باتورگرفتن ، سنگين وبي روح ، باطناب بدنبال کشيدن ، پس مانده الياف کتان يا شاهدانه ، طناب ، زنجير ، يدک کش ، يدک کشي ، بزحمت کشيدن ، بازورکشيدن ، تقلا کردن ، کوشيدن ، کشش ، کوشش ، زحمت ، تقلا ، يدک کش
remolino	گرداب کوچک ، چرخ زدن ، جريان مخالف
remolque	کاروان
remoto	دور ، دوردست ، بعيد
remover	برداشت کردن ، رفع کردن ، عزل کردن
remuneraci	اجر ، پاداش
remunerar	ياداش دادن به ، ترقي کردن ، تاوان دادن
rendicin	واگذار کردن ، سپردن ، رهاکردن ، تسليم شدن ، تحويل دادن ، تسليم ، واگذاري ، صرفنظر
rendir	پرداختن ، دادن ، کار سازي داشتن ، بجااوردن ، انجام دادن ، تلا في کردن ، پول دادن ، پرداخت ، حقوق ماهيانه ، اجرت ، وابسته به پرداخت
rendirse	واگذار کردن ، سپردن ، رهاکردن ، تسليم شدن ، تحويل دادن ، تسليم ، واگذاري ، صرفنظر
renegado	بي ايماني ، نقض ايمان ، بي وفا ، بدقول
renegar	مالکيت چيزي را انکارکردن ، ردکردن ، از خود ندانستن ، نشناختن ، عاق کردن ، انکار کردن ، سرزنش يا متهم کردن
rengl	خط ، سطر ، رديف ، رشته
reniego	کفر ، ناسزا (گويي) ، توهين به مقدسات
renir	بحث کردن ، گفتگو کردن ، مشاجره کردن ، دليل اوردن ، استدلا ل کردن
reno	گوزن شمالي ، وابسته بدوران کهنه سنگي اروپا
renombre	شهرت ، اعتبار ، ابرو ، خوشنامي ، اشتهار ، اوازه
renovar	بازنو کردن ، تجديد کردن ، نو کردن ، تکرار کردن
renta	عايدي ، منافع ، بازده ، درامد ، سود سهام
rentista	حقوق بگير ، وظيفه خور
renunci	قبلي ، سابقي
renunciar	ترک گقتن ، واگذارکردن ، تسليم شدن ، رهاکردن ، تبعيدکردن ، واگذاري ، رهاسازي ، بي خيالي ، سوگند شکستن ، نقض عهد کردن ، براي هميشه ترک گفتن ، مرتد شدن ، رافضي شدن ، پيش رفتن ، پيش از چيزي واقع شدن ، مقدم بودن بر ، باسوگند انکار کردن ، انکار کردن ، انکار کردن ، سرزنش يا متهم کردن
renunciar a	ول کردن ، ترک کردن ، چشم پوشيدن ، انکار کردن ، سرزنش يا متهم کردن ، چشم پوشيدن از ، از قانون مستثني کردن
rep blica	جمهوري
reparacin	تعمير ، مرمت ، تعمير کردن ، جبران غرامت ، تاوان ، تعمير ، عوض ، اصلا ح
reparar	کفاره دادن ، جبران کردن ، جلب کردن ، خشم (کسي را) فرونشاندن ، جلب رضايت کردن ، کار گذاشتن ، درست کردن ، پابرجا کردن ، نصب کردن ، محکم کردن ، استوارکردن ، سفت کردن ، جادادن ، چشم دوختن به ، تعيين کردن ، قراردادن ، بحساب کسي رسيدن ، تنبيه کردن ، ثابت شدن ، ثابت ماندن ، مستقر شدن ، گير ، حيص وبيص ، تنگنا ، مواد مخدره ، افيون ، تعمير کردن ، مرمت کردن ، درست کردن ، رفو کردن ، بهبودي يافتن ، شفا دادن ، تعمير ، مرمت ، تعمير کردن
reparo	مشاهده ، ملا حظه ، نظر ، ملا حظه ، تذکر ، تبصره ، سرزنش ، نکوهش ، ملا مت ، توبيخ ملا يم
repartir	مقدار ، اندازه ، قدر ، حد ، معامله کردن ، سر و کار داشتن با ، توزيع کردن ، پخش کردن ، تقسيم کردن ، تعميم دادن ، تقسيم کردن ، پخش کردن ، جداکردن ، اب پخشان
reparto	درقالب قرار دادن ، بشکل دراوردن ، انداختن ، طرح کردن,معين کردن (رل بازيگر) ، پخش کردن (رل ميان بازيگران) ، پراکندن ، ريختن بطور اسم صدر) ، مهره ريزي ، طاس اندازي ، قالب ، طرح ، گچ گيري ، افکندن ، تحويل
repaso	بازديد ، تجديد نظر ، رژه ، نشريه ، مجله ، سان ديدن ، بازديد کردن ، انتقاد کردن ، مقالا ت انتقادي نوشتن ، بازبين ، دوره کردن
repelente	زننده ، مانع ، دافع ، راننده ، بيزار کننده
repentino	تند ، پرتگاه دار ، سراشيبي ، ناگهان ، ناگهاني ، بيخبر ، درشت ، جداکردن
repercusiones	عواقب بعدي ، پس ايند
repertorio	فهرست ، مجموعه ، انبار ، مخزن ، کاتالوگ
repetici	باز انجام ، باز گويي ، باز گو ، تکرار ، تجديد ، اعاده
repetir	طنين ، پژواک ، دوباره گفتن ، تکرار کردن ، دوباره انجام دادن ، دوباره ساختن ، تکرار ، تجديد ، باز گفتن ، بازگو کردن ، بازگو ، باز انجام
repiqueteo	سنج ، ترتيب زنگهاي موسيقي ، سازياموسيقي زنگي ، صداي سنج ايجادکردن ، ناقوس رابصدا دراوردن
repitir	دوباره گفتن ، تکرار کردن ، دوباره انجام دادن ، دوباره ساختن ، تکرار ، تجديد ، باز گفتن ، بازگو کردن ، بازگو ، باز انجام
repollo	کلم ، دله دزدي ، کش رفتن ، رشد پيدا کردن (مثل سرکلم)
